User_id,Date,itemDescription,year,month,day,day_of_week
2242,2014-01-12,frozen vegetables,2014,1,12,6
3031,2014-01-12,whole milk,2014,1,12,6
1743,2014-01-12,root vegetables,2014,1,12,6
3837,2014-01-12,newspapers,2014,1,12,6
2560,2014-01-12,shopping bags,2014,1,12,6
4020,2014-01-12,whole milk,2014,1,12,6
2668,2014-01-12,whole milk,2014,1,12,6
2766,2014-01-12,pork,2014,1,12,6
3493,2014-01-12,candy,2014,1,12,6
1964,2014-01-12,soda,2014,1,12,6
4814,2014-01-12,pip fruit,2014,1,12,6
4453,2014-01-12,rolls/buns,2014,1,12,6
1821,2014-01-13,butter milk,2014,1,13,0
4065,2014-01-13,pastry,2014,1,13,0
1483,2014-01-13,pip fruit,2014,1,13,0
1443,2014-01-13,dessert,2014,1,13,0
1051,2014-01-13,bottled beer,2014,1,13,0
4860,2014-01-13,fruit/vegetable juice,2014,1,13,0
3482,2014-01-13,oil,2014,1,13,0
1779,2014-01-13,newspapers,2014,1,13,0
3789,2014-01-13,rolls/buns,2014,1,13,0
4002,2014-01-13,flour,2014,1,13,0
4681,2014-01-13,bottled water,2014,1,13,0
2927,2014-01-13,rolls/buns,2014,1,13,0
1961,2014-01-13,sugar,2014,1,13,0
4002,2014-01-13,domestic eggs,2014,1,13,0
4681,2014-01-13,bottled water,2014,1,13,0
2927,2014-01-13,hygiene articles,2014,1,13,0
1961,2014-01-13,frozen vegetables,2014,1,13,0
3482,2014-01-13,soda,2014,1,13,0
1956,2014-01-13,butter,2014,1,13,0
4067,2014-01-13,specialty chocolate,2014,1,13,0
4836,2014-01-13,cream cheese ,2014,1,13,0
2383,2014-01-13,yogurt,2014,1,13,0
3539,2014-01-13,photo/film,2014,1,13,0
4355,2014-01-13,whole milk,2014,1,13,0
2383,2014-01-13,pork,2014,1,13,0
2148,2014-01-13,soda,2014,1,13,0
4002,2014-01-13,seasonal products,2014,1,13,0
4065,2014-01-13,brown bread,2014,1,13,0
1483,2014-01-13,meat,2014,1,13,0
1443,2014-01-13,hamburger meat,2014,1,13,0
4836,2014-01-13,whipped/sour cream,2014,1,13,0
4067,2014-01-13,whole milk,2014,1,13,0
4860,2014-01-13,pastry,2014,1,13,0
3482,2014-01-13,root vegetables,2014,1,13,0
1779,2014-01-13,citrus fruit,2014,1,13,0
1821,2014-01-13,coffee,2014,1,13,0
2148,2014-01-13,canned beer,2014,1,13,0
3789,2014-01-13,bottled water,2014,1,13,0
1956,2014-01-13,nut snack,2014,1,13,0
3539,2014-01-13,bottled beer,2014,1,13,0
4355,2014-01-13,pip fruit,2014,1,13,0
1051,2014-01-13,hamburger meat,2014,1,13,0
2541,2014-01-14,soda,2014,1,14,1
2463,2014-01-14,soda,2014,1,14,1
4143,2014-01-14,other vegetables,2014,1,14,1
1608,2014-01-14,ice cream,2014,1,14,1
2076,2014-01-14,salty snack,2014,1,14,1
2384,2014-01-14,rolls/buns,2014,1,14,1
3160,2014-01-14,shopping bags,2014,1,14,1
4206,2014-01-14,rolls/buns,2014,1,14,1
3344,2014-01-14,yogurt,2014,1,14,1
4362,2014-01-14,rolls/buns,2014,1,14,1
4858,2014-01-14,detergent,2014,1,14,1
2294,2014-01-14,whipped/sour cream,2014,1,14,1
3361,2014-01-14,white wine,2014,1,14,1
2541,2014-01-14,specialty bar,2014,1,14,1
1065,2014-01-14,long life bakery product,2014,1,14,1
4362,2014-01-14,domestic eggs,2014,1,14,1
2384,2014-01-14,fruit/vegetable juice,2014,1,14,1
2564,2014-01-14,rolls/buns,2014,1,14,1
2564,2014-01-14,long life bakery product,2014,1,14,1
4086,2014-01-14,napkins,2014,1,14,1
1065,2014-01-14,rum,2014,1,14,1
4362,2014-01-14,fruit/vegetable juice,2014,1,14,1
2384,2014-01-14,tropical fruit,2014,1,14,1
1065,2014-01-14,whole milk,2014,1,14,1
4858,2014-01-14,misc. beverages,2014,1,14,1
3361,2014-01-14,bottled beer,2014,1,14,1
3246,2014-01-14,coffee,2014,1,14,1
4086,2014-01-14,dishes,2014,1,14,1
4086,2014-01-14,semi-finished bread,2014,1,14,1
3246,2014-01-14,frozen vegetables,2014,1,14,1
1311,2014-01-14,rolls/buns,2014,1,14,1
2545,2014-01-14,citrus fruit,2014,1,14,1
3291,2014-01-14,butter milk,2014,1,14,1
2564,2014-01-14,rolls/buns,2014,1,14,1
2919,2014-01-14,rolls/buns,2014,1,14,1
3246,2014-01-14,pot plants,2014,1,14,1
1859,2014-01-14,soda,2014,1,14,1
4550,2014-01-14,chicken,2014,1,14,1
4321,2014-01-14,soda,2014,1,14,1
4321,2014-01-14,yogurt,2014,1,14,1
4086,2014-01-14,pastry,2014,1,14,1
1065,2014-01-14,tropical fruit,2014,1,14,1
4362,2014-01-14,yogurt,2014,1,14,1
2384,2014-01-14,semi-finished bread,2014,1,14,1
3344,2014-01-14,rolls/buns,2014,1,14,1
1311,2014-01-14,other vegetables,2014,1,14,1
3160,2014-01-14,red/blush wine,2014,1,14,1
4206,2014-01-14,rolls/buns,2014,1,14,1
4550,2014-01-14,long life bakery product,2014,1,14,1
1859,2014-01-14,chewing gum,2014,1,14,1
2564,2014-01-14,root vegetables,2014,1,14,1
3291,2014-01-14,newspapers,2014,1,14,1
2919,2014-01-14,curd,2014,1,14,1
2463,2014-01-14,berries,2014,1,14,1
4143,2014-01-14,pastry,2014,1,14,1
1608,2014-01-14,fruit/vegetable juice,2014,1,14,1
2076,2014-01-14,softener,2014,1,14,1
2294,2014-01-14,whole milk,2014,1,14,1
2545,2014-01-14,onions,2014,1,14,1
2355,2014-01-15,chocolate,2014,1,15,2
1574,2014-01-15,flour,2014,1,15,2
1351,2014-01-15,detergent,2014,1,15,2
1139,2014-01-15,soft cheese,2014,1,15,2
4243,2014-01-15,sugar,2014,1,15,2
1591,2014-01-15,frozen meals,2014,1,15,2
2160,2014-01-15,rolls/buns,2014,1,15,2
1351,2014-01-15,rolls/buns,2014,1,15,2
1351,2014-01-15,coffee,2014,1,15,2
2355,2014-01-15,yogurt,2014,1,15,2
1591,2014-01-15,bottled beer,2014,1,15,2
1052,2014-01-15,grapes,2014,1,15,2
2160,2014-01-15,margarine,2014,1,15,2
3782,2014-01-15,curd,2014,1,15,2
1052,2014-01-15,root vegetables,2014,1,15,2
1169,2014-01-15,rolls/buns,2014,1,15,2
3554,2014-01-15,make up remover,2014,1,15,2
4762,2014-01-15,pip fruit,2014,1,15,2
2347,2014-01-15,sausage,2014,1,15,2
3554,2014-01-15,white bread,2014,1,15,2
3782,2014-01-15,pip fruit,2014,1,15,2
1169,2014-01-15,other vegetables,2014,1,15,2
1351,2014-01-15,tropical fruit,2014,1,15,2
1139,2014-01-15,tropical fruit,2014,1,15,2
4243,2014-01-15,napkins,2014,1,15,2
4762,2014-01-15,whole milk,2014,1,15,2
2347,2014-01-15,canned beer,2014,1,15,2
1574,2014-01-15,whole milk,2014,1,15,2
3566,2014-01-16,hygiene articles,2014,1,16,3
2851,2014-01-16,rolls/buns,2014,1,16,3
4803,2014-01-16,pickled vegetables,2014,1,16,3
2738,2014-01-16,pastry,2014,1,16,3
3848,2014-01-16,frozen vegetables,2014,1,16,3
2332,2014-01-16,soft cheese,2014,1,16,3
1054,2014-01-16,soda,2014,1,16,3
2520,2014-01-16,canned fruit,2014,1,16,3
1054,2014-01-16,fruit/vegetable juice,2014,1,16,3
2738,2014-01-16,brown bread,2014,1,16,3
2237,2014-01-16,soups,2014,1,16,3
3221,2014-01-16,house keeping products,2014,1,16,3
2738,2014-01-16,sugar,2014,1,16,3
1194,2014-01-16,bottled water,2014,1,16,3
2851,2014-01-16,misc. beverages,2014,1,16,3
2520,2014-01-16,newspapers,2014,1,16,3
2118,2014-01-16,frozen vegetables,2014,1,16,3
1194,2014-01-16,honey,2014,1,16,3
2118,2014-01-16,butter milk,2014,1,16,3
4646,2014-01-16,shopping bags,2014,1,16,3
2716,2014-01-16,curd cheese,2014,1,16,3
1476,2014-01-16,coffee,2014,1,16,3
3222,2014-01-16,sliced cheese,2014,1,16,3
1961,2014-01-16,tropical fruit,2014,1,16,3
3697,2014-01-16,sausage,2014,1,16,3
2237,2014-01-16,flower (seeds),2014,1,16,3
3221,2014-01-16,soda,2014,1,16,3
3222,2014-01-16,rolls/buns,2014,1,16,3
4646,2014-01-16,whole milk,2014,1,16,3
1194,2014-01-16,whole milk,2014,1,16,3
3566,2014-01-16,other vegetables,2014,1,16,3
1476,2014-01-16,yogurt,2014,1,16,3
2738,2014-01-16,pickled vegetables,2014,1,16,3
2716,2014-01-16,rolls/buns,2014,1,16,3
3848,2014-01-16,root vegetables,2014,1,16,3
2332,2014-01-16,rolls/buns,2014,1,16,3
1961,2014-01-16,yogurt,2014,1,16,3
3697,2014-01-16,shopping bags,2014,1,16,3
2237,2014-01-16,sliced cheese,2014,1,16,3
4803,2014-01-16,whole milk,2014,1,16,3
3221,2014-01-16,bottled water,2014,1,16,3
4182,2014-01-17,sliced cheese,2014,1,17,4
2134,2014-01-17,bottled water,2014,1,17,4
1698,2014-01-17,yogurt,2014,1,17,4
2340,2014-01-17,yogurt,2014,1,17,4
1013,2014-01-17,napkins,2014,1,17,4
2746,2014-01-17,brown bread,2014,1,17,4
1613,2014-01-17,pastry,2014,1,17,4
1316,2014-01-17,rolls/buns,2014,1,17,4
4392,2014-01-17,other vegetables,2014,1,17,4
3054,2014-01-17,semi-finished bread,2014,1,17,4
2905,2014-01-17,brown bread,2014,1,17,4
2340,2014-01-17,soda,2014,1,17,4
4303,2014-01-17,instant coffee,2014,1,17,4
2431,2014-01-17,soda,2014,1,17,4
2431,2014-01-17,domestic eggs,2014,1,17,4
2980,2014-01-17,cleaner,2014,1,17,4
2340,2014-01-17,red/blush wine,2014,1,17,4
1316,2014-01-17,whipped/sour cream,2014,1,17,4
3054,2014-01-17,waffles,2014,1,17,4
1013,2014-01-17,bottled water,2014,1,17,4
4250,2014-01-17,pet care,2014,1,17,4
2905,2014-01-17,waffles,2014,1,17,4
3595,2014-01-17,curd,2014,1,17,4
1698,2014-01-17,yogurt,2014,1,17,4
2980,2014-01-17,bottled beer,2014,1,17,4
2855,2014-01-17,yogurt,2014,1,17,4
1798,2014-01-17,pip fruit,2014,1,17,4
1743,2014-01-17,frankfurter,2014,1,17,4
1360,2014-01-17,frankfurter,2014,1,17,4
2431,2014-01-17,processed cheese,2014,1,17,4
4303,2014-01-17,sugar,2014,1,17,4
3595,2014-01-17,other vegetables,2014,1,17,4
4250,2014-01-17,yogurt,2014,1,17,4
1613,2014-01-17,tropical fruit,2014,1,17,4
1013,2014-01-17,hard cheese,2014,1,17,4
2980,2014-01-17,other vegetables,2014,1,17,4
4392,2014-01-17,pork,2014,1,17,4
2340,2014-01-17,meat,2014,1,17,4
4303,2014-01-17,shopping bags,2014,1,17,4
2134,2014-01-17,soda,2014,1,17,4
4182,2014-01-17,whole milk,2014,1,17,4
2855,2014-01-17,coffee,2014,1,17,4
1798,2014-01-17,pastry,2014,1,17,4
1743,2014-01-17,whipped/sour cream,2014,1,17,4
1360,2014-01-17,ketchup,2014,1,17,4
2431,2014-01-17,whole milk,2014,1,17,4
2746,2014-01-17,hamburger meat,2014,1,17,4
1275,2014-01-18,domestic eggs,2014,1,18,5
3516,2014-01-18,rolls/buns,2014,1,18,5
4505,2014-01-18,other vegetables,2014,1,18,5
2353,2014-01-18,soda,2014,1,18,5
4233,2014-01-18,soda,2014,1,18,5
2091,2014-01-18,vinegar,2014,1,18,5
2390,2014-01-18,other vegetables,2014,1,18,5
1462,2014-01-18,sugar,2014,1,18,5
4814,2014-01-18,yogurt,2014,1,18,5
3349,2014-01-18,liquor,2014,1,18,5
1162,2014-01-18,yogurt,2014,1,18,5
4978,2014-01-18,grapes,2014,1,18,5
1275,2014-01-18,butter milk,2014,1,18,5
1682,2014-01-18,newspapers,2014,1,18,5
1797,2014-01-18,chocolate marshmallow,2014,1,18,5
1275,2014-01-18,shopping bags,2014,1,18,5
3349,2014-01-18,curd,2014,1,18,5
2816,2014-01-18,frozen vegetables,2014,1,18,5
2816,2014-01-18,margarine,2014,1,18,5
3348,2014-01-18,pickled vegetables,2014,1,18,5
4233,2014-01-18,packaged fruit/vegetables,2014,1,18,5
2353,2014-01-18,cereals,2014,1,18,5
2850,2014-01-18,UHT-milk,2014,1,18,5
3349,2014-01-18,other vegetables,2014,1,18,5
1816,2014-01-18,cake bar,2014,1,18,5
2816,2014-01-18,chewing gum,2014,1,18,5
3348,2014-01-18,soda,2014,1,18,5
2909,2014-01-18,frozen fish,2014,1,18,5
2413,2014-01-18,cat food,2014,1,18,5
3732,2014-01-18,ice cream,2014,1,18,5
2391,2014-01-18,citrus fruit,2014,1,18,5
2413,2014-01-18,whole milk,2014,1,18,5
2816,2014-01-18,citrus fruit,2014,1,18,5
3348,2014-01-18,other vegetables,2014,1,18,5
2850,2014-01-18,organic sausage,2014,1,18,5
4814,2014-01-18,pickled vegetables,2014,1,18,5
1462,2014-01-18,salty snack,2014,1,18,5
2390,2014-01-18,other vegetables,2014,1,18,5
1162,2014-01-18,white bread,2014,1,18,5
4233,2014-01-18,chicken,2014,1,18,5
2091,2014-01-18,photo/film,2014,1,18,5
4505,2014-01-18,tropical fruit,2014,1,18,5
2353,2014-01-18,soda,2014,1,18,5
3732,2014-01-18,fruit/vegetable juice,2014,1,18,5
2909,2014-01-18,whole milk,2014,1,18,5
1797,2014-01-18,other vegetables,2014,1,18,5
1682,2014-01-18,other vegetables,2014,1,18,5
2391,2014-01-18,whipped/sour cream,2014,1,18,5
4978,2014-01-18,pork,2014,1,18,5
3349,2014-01-18,rolls/buns,2014,1,18,5
1275,2014-01-18,frozen potato products,2014,1,18,5
3516,2014-01-18,dessert,2014,1,18,5
1816,2014-01-18,jam,2014,1,18,5
2322,2014-01-19,sweet spreads,2014,1,19,6
1561,2014-01-19,cream cheese ,2014,1,19,6
3474,2014-01-19,curd,2014,1,19,6
3396,2014-01-19,whole milk,2014,1,19,6
1569,2014-01-19,pastry,2014,1,19,6
1755,2014-01-19,soda,2014,1,19,6
4292,2014-01-19,whipped/sour cream,2014,1,19,6
1003,2014-01-19,frozen meals,2014,1,19,6
4924,2014-01-19,pastry,2014,1,19,6
2137,2014-01-19,UHT-milk,2014,1,19,6
2806,2014-01-19,whipped/sour cream,2014,1,19,6
2893,2014-01-19,rolls/buns,2014,1,19,6
4299,2014-01-19,dental care,2014,1,19,6
2446,2014-01-19,whipped/sour cream,2014,1,19,6
4579,2014-01-19,yogurt,2014,1,19,6
4292,2014-01-19,pot plants,2014,1,19,6
1003,2014-01-19,dental care,2014,1,19,6
4924,2014-01-19,cereals,2014,1,19,6
2137,2014-01-19,hard cheese,2014,1,19,6
2322,2014-01-19,newspapers,2014,1,19,6
2806,2014-01-19,canned beer,2014,1,19,6
2615,2014-01-19,bottled water,2014,1,19,6
1438,2014-01-19,shopping bags,2014,1,19,6
2615,2014-01-19,frozen vegetables,2014,1,19,6
2432,2014-01-19,pickled vegetables,2014,1,19,6
2446,2014-01-19,finished products,2014,1,19,6
3512,2014-01-19,butter milk,2014,1,19,6
3293,2014-01-19,vinegar,2014,1,19,6
4579,2014-01-19,whole milk,2014,1,19,6
3025,2014-01-19,hamburger meat,2014,1,19,6
2573,2014-01-19,ham,2014,1,19,6
2244,2014-01-19,finished products,2014,1,19,6
1438,2014-01-19,whole milk,2014,1,19,6
3512,2014-01-19,other vegetables,2014,1,19,6
3293,2014-01-19,nuts/prunes,2014,1,19,6
2432,2014-01-19,tropical fruit,2014,1,19,6
2893,2014-01-19,other vegetables,2014,1,19,6
1561,2014-01-19,onions,2014,1,19,6
4299,2014-01-19,other vegetables,2014,1,19,6
3396,2014-01-19,cream cheese ,2014,1,19,6
1569,2014-01-19,rolls/buns,2014,1,19,6
1755,2014-01-19,whole milk,2014,1,19,6
2446,2014-01-19,margarine,2014,1,19,6
4579,2014-01-19,candles,2014,1,19,6
3025,2014-01-19,cat food,2014,1,19,6
2573,2014-01-19,Instant food products,2014,1,19,6
2244,2014-01-19,canned fish,2014,1,19,6
4299,2014-01-19,tidbits,2014,1,19,6
3474,2014-01-19,rolls/buns,2014,1,19,6
1438,2014-01-19,yogurt,2014,1,19,6
3639,2014-01-20,whipped/sour cream,2014,1,20,0
1069,2014-01-20,rolls/buns,2014,1,20,0
3656,2014-01-20,dental care,2014,1,20,0
1196,2014-01-20,shopping bags,2014,1,20,0
3695,2014-01-20,pastry,2014,1,20,0
4991,2014-01-20,hygiene articles,2014,1,20,0
3890,2014-01-20,sliced cheese,2014,1,20,0
2602,2014-01-20,whole milk,2014,1,20,0
4685,2014-01-20,pip fruit,2014,1,20,0
4944,2014-01-20,salty snack,2014,1,20,0
4698,2014-01-20,rolls/buns,2014,1,20,0
1036,2014-01-20,vinegar,2014,1,20,0
2325,2014-01-20,whole milk,2014,1,20,0
2325,2014-01-20,long life bakery product,2014,1,20,0
3410,2014-01-20,shopping bags,2014,1,20,0
4698,2014-01-20,specialty chocolate,2014,1,20,0
4944,2014-01-20,white bread,2014,1,20,0
3410,2014-01-20,cream cheese ,2014,1,20,0
1650,2014-01-20,rolls/buns,2014,1,20,0
1650,2014-01-20,pasta,2014,1,20,0
4329,2014-01-20,candles,2014,1,20,0
2663,2014-01-20,kitchen towels,2014,1,20,0
3639,2014-01-20,hygiene articles,2014,1,20,0
4698,2014-01-20,white bread,2014,1,20,0
2011,2014-01-20,fruit/vegetable juice,2014,1,20,0
2663,2014-01-20,tropical fruit,2014,1,20,0
2011,2014-01-20,whipped/sour cream,2014,1,20,0
4329,2014-01-20,bottled water,2014,1,20,0
2663,2014-01-20,canned beer,2014,1,20,0
2051,2014-01-20,rolls/buns,2014,1,20,0
1650,2014-01-20,detergent,2014,1,20,0
4406,2014-01-20,pork,2014,1,20,0
4671,2014-01-20,sausage,2014,1,20,0
2106,2014-01-20,pastry,2014,1,20,0
3378,2014-01-20,pork,2014,1,20,0
2127,2014-01-20,whole milk,2014,1,20,0
2051,2014-01-20,meat,2014,1,20,0
4329,2014-01-20,pastry,2014,1,20,0
4944,2014-01-20,organic sausage,2014,1,20,0
4991,2014-01-20,processed cheese,2014,1,20,0
4685,2014-01-20,soft cheese,2014,1,20,0
2602,2014-01-20,cream cheese ,2014,1,20,0
1650,2014-01-20,coffee,2014,1,20,0
1036,2014-01-20,fruit/vegetable juice,2014,1,20,0
3890,2014-01-20,newspapers,2014,1,20,0
3378,2014-01-20,mayonnaise,2014,1,20,0
2106,2014-01-20,fruit/vegetable juice,2014,1,20,0
4671,2014-01-20,flower (seeds),2014,1,20,0
4406,2014-01-20,cream cheese ,2014,1,20,0
4698,2014-01-20,prosecco,2014,1,20,0
2127,2014-01-20,fruit/vegetable juice,2014,1,20,0
1069,2014-01-20,pork,2014,1,20,0
3656,2014-01-20,canned beer,2014,1,20,0
1196,2014-01-20,pip fruit,2014,1,20,0
3695,2014-01-20,frozen vegetables,2014,1,20,0
3639,2014-01-20,tropical fruit,2014,1,20,0
2806,2014-01-21,newspapers,2014,1,21,1
2573,2014-01-21,pastry,2014,1,21,1
2258,2014-01-21,ice cream,2014,1,21,1
3344,2014-01-21,bottled water,2014,1,21,1
3010,2014-01-21,root vegetables,2014,1,21,1
3219,2014-01-21,whole milk,2014,1,21,1
3320,2014-01-21,rolls/buns,2014,1,21,1
2779,2014-01-21,whipped/sour cream,2014,1,21,1
2258,2014-01-21,butter,2014,1,21,1
4400,2014-01-21,shopping bags,2014,1,21,1
3403,2014-01-21,baking powder,2014,1,21,1
3315,2014-01-21,whole milk,2014,1,21,1
2120,2014-01-21,soda,2014,1,21,1
2482,2014-01-21,misc. beverages,2014,1,21,1
2779,2014-01-21,specialty cheese,2014,1,21,1
3596,2014-01-21,curd cheese,2014,1,21,1
4504,2014-01-21,rolls/buns,2014,1,21,1
4490,2014-01-21,whole milk,2014,1,21,1
4504,2014-01-21,brown bread,2014,1,21,1
2246,2014-01-21,newspapers,2014,1,21,1
2779,2014-01-21,abrasive cleaner,2014,1,21,1
2573,2014-01-21,soda,2014,1,21,1
2806,2014-01-21,long life bakery product,2014,1,21,1
2120,2014-01-21,napkins,2014,1,21,1
3468,2014-01-21,dish cleaner,2014,1,21,1
3403,2014-01-21,UHT-milk,2014,1,21,1
1661,2014-01-21,tidbits,2014,1,21,1
3468,2014-01-21,butter,2014,1,21,1
2482,2014-01-21,vinegar,2014,1,21,1
4490,2014-01-21,bottled water,2014,1,21,1
3596,2014-01-21,rolls/buns,2014,1,21,1
2246,2014-01-21,bottled beer,2014,1,21,1
4364,2014-01-21,turkey,2014,1,21,1
3680,2014-01-21,hamburger meat,2014,1,21,1
3350,2014-01-21,citrus fruit,2014,1,21,1
4504,2014-01-21,misc. beverages,2014,1,21,1
4216,2014-01-21,other vegetables,2014,1,21,1
3596,2014-01-21,frozen vegetables,2014,1,21,1
2261,2014-01-21,tropical fruit,2014,1,21,1
2482,2014-01-21,pip fruit,2014,1,21,1
1661,2014-01-21,pip fruit,2014,1,21,1
3403,2014-01-21,bottled water,2014,1,21,1
4400,2014-01-21,rolls/buns,2014,1,21,1
2258,2014-01-21,seasonal products,2014,1,21,1
4490,2014-01-21,domestic eggs,2014,1,21,1
2779,2014-01-21,red/blush wine,2014,1,21,1
3320,2014-01-21,hamburger meat,2014,1,21,1
4216,2014-01-21,brown bread,2014,1,21,1
4490,2014-01-21,processed cheese,2014,1,21,1
4504,2014-01-21,other vegetables,2014,1,21,1
3350,2014-01-21,baking powder,2014,1,21,1
3680,2014-01-21,butter milk,2014,1,21,1
2261,2014-01-21,oil,2014,1,21,1
2246,2014-01-21,soda,2014,1,21,1
3344,2014-01-21,canned beer,2014,1,21,1
3010,2014-01-21,rolls/buns,2014,1,21,1
3219,2014-01-21,shopping bags,2014,1,21,1
3315,2014-01-21,frozen meals,2014,1,21,1
4364,2014-01-21,yogurt,2014,1,21,1
1714,2014-01-22,zwieback,2014,1,22,2
3435,2014-01-22,bottled water,2014,1,22,2
4362,2014-01-22,curd,2014,1,22,2
3104,2014-01-22,white wine,2014,1,22,2
3084,2014-01-22,other vegetables,2014,1,22,2
4094,2014-01-22,margarine,2014,1,22,2
4659,2014-01-22,root vegetables,2014,1,22,2
3713,2014-01-22,root vegetables,2014,1,22,2
4234,2014-01-22,oil,2014,1,22,2
2241,2014-01-22,butter,2014,1,22,2
4036,2014-01-22,cat food,2014,1,22,2
4234,2014-01-22,detergent,2014,1,22,2
2328,2014-01-22,candy,2014,1,22,2
3950,2014-01-22,white bread,2014,1,22,2
4036,2014-01-22,whipped/sour cream,2014,1,22,2
4362,2014-01-22,yogurt,2014,1,22,2
3950,2014-01-22,cat food,2014,1,22,2
2241,2014-01-22,brown bread,2014,1,22,2
4234,2014-01-22,fruit/vegetable juice,2014,1,22,2
3119,2014-01-22,brown bread,2014,1,22,2
4812,2014-01-22,rolls/buns,2014,1,22,2
2328,2014-01-22,bottled beer,2014,1,22,2
3764,2014-01-22,other vegetables,2014,1,22,2
3119,2014-01-22,salty snack,2014,1,22,2
4812,2014-01-22,tropical fruit,2014,1,22,2
4234,2014-01-22,other vegetables,2014,1,22,2
1714,2014-01-22,mustard,2014,1,22,2
3435,2014-01-22,other vegetables,2014,1,22,2
1697,2014-01-22,sausage,2014,1,22,2
3104,2014-01-22,root vegetables,2014,1,22,2
3084,2014-01-22,citrus fruit,2014,1,22,2
4094,2014-01-22,onions,2014,1,22,2
4659,2014-01-22,white wine,2014,1,22,2
3713,2014-01-22,tropical fruit,2014,1,22,2
2328,2014-01-22,grapes,2014,1,22,2
1697,2014-01-22,butter,2014,1,22,2
4362,2014-01-22,chewing gum,2014,1,22,2
3764,2014-01-22,frozen vegetables,2014,1,22,2
1005,2014-01-23,margarine,2014,1,23,3
1895,2014-01-23,whipped/sour cream,2014,1,23,3
1908,2014-01-23,shopping bags,2014,1,23,3
3900,2014-01-23,pasta,2014,1,23,3
4660,2014-01-23,specialty chocolate,2014,1,23,3
3967,2014-01-23,rolls/buns,2014,1,23,3
3529,2014-01-23,other vegetables,2014,1,23,3
4391,2014-01-23,salty snack,2014,1,23,3
4365,2014-01-23,UHT-milk,2014,1,23,3
2688,2014-01-23,brown bread,2014,1,23,3
4925,2014-01-23,brown bread,2014,1,23,3
3255,2014-01-23,semi-finished bread,2014,1,23,3
1065,2014-01-23,soda,2014,1,23,3
3678,2014-01-23,specialty bar,2014,1,23,3
1908,2014-01-23,sauces,2014,1,23,3
1820,2014-01-23,butter milk,2014,1,23,3
4464,2014-01-23,coffee,2014,1,23,3
2967,2014-01-23,flower (seeds),2014,1,23,3
3268,2014-01-23,white bread,2014,1,23,3
3090,2014-01-23,chewing gum,2014,1,23,3
4679,2014-01-23,potato products,2014,1,23,3
1445,2014-01-23,pip fruit,2014,1,23,3
4680,2014-01-23,white wine,2014,1,23,3
2688,2014-01-23,roll products ,2014,1,23,3
4925,2014-01-23,sparkling wine,2014,1,23,3
1336,2014-01-23,napkins,2014,1,23,3
1445,2014-01-23,rolls/buns,2014,1,23,3
4680,2014-01-23,chocolate marshmallow,2014,1,23,3
2727,2014-01-23,fruit/vegetable juice,2014,1,23,3
3139,2014-01-23,rum,2014,1,23,3
2341,2014-01-23,beef,2014,1,23,3
3678,2014-01-23,curd,2014,1,23,3
2808,2014-01-23,white bread,2014,1,23,3
1465,2014-01-23,brown bread,2014,1,23,3
1336,2014-01-23,rolls/buns,2014,1,23,3
3960,2014-01-23,baking powder,2014,1,23,3
2801,2014-01-23,root vegetables,2014,1,23,3
2808,2014-01-23,other vegetables,2014,1,23,3
2341,2014-01-23,root vegetables,2014,1,23,3
2727,2014-01-23,fish,2014,1,23,3
4925,2014-01-23,whipped/sour cream,2014,1,23,3
2688,2014-01-23,sliced cheese,2014,1,23,3
4365,2014-01-23,other vegetables,2014,1,23,3
3529,2014-01-23,fruit/vegetable juice,2014,1,23,3
4391,2014-01-23,canned fish,2014,1,23,3
1065,2014-01-23,hamburger meat,2014,1,23,3
3967,2014-01-23,hard cheese,2014,1,23,3
1465,2014-01-23,ham,2014,1,23,3
3900,2014-01-23,canned vegetables,2014,1,23,3
2801,2014-01-23,whole milk,2014,1,23,3
4660,2014-01-23,pork,2014,1,23,3
3960,2014-01-23,frozen potato products,2014,1,23,3
1336,2014-01-23,domestic eggs,2014,1,23,3
3090,2014-01-23,other vegetables,2014,1,23,3
3268,2014-01-23,citrus fruit,2014,1,23,3
4679,2014-01-23,beef,2014,1,23,3
4464,2014-01-23,rolls/buns,2014,1,23,3
1820,2014-01-23,root vegetables,2014,1,23,3
3139,2014-01-23,citrus fruit,2014,1,23,3
3255,2014-01-23,bottled beer,2014,1,23,3
1005,2014-01-23,whipped/sour cream,2014,1,23,3
1895,2014-01-23,onions,2014,1,23,3
2967,2014-01-23,canned beer,2014,1,23,3
1781,2014-01-24,shopping bags,2014,1,24,4
4852,2014-01-24,waffles,2014,1,24,4
1278,2014-01-24,newspapers,2014,1,24,4
4589,2014-01-24,candy,2014,1,24,4
3353,2014-01-24,yogurt,2014,1,24,4
2132,2014-01-24,waffles,2014,1,24,4
4479,2014-01-24,soda,2014,1,24,4
4815,2014-01-24,coffee,2014,1,24,4
3369,2014-01-24,rolls/buns,2014,1,24,4
1009,2014-01-24,cocoa drinks,2014,1,24,4
3289,2014-01-24,other vegetables,2014,1,24,4
4589,2014-01-24,yogurt,2014,1,24,4
3353,2014-01-24,sparkling wine,2014,1,24,4
2132,2014-01-24,chocolate,2014,1,24,4
3289,2014-01-24,domestic eggs,2014,1,24,4
3530,2014-01-24,rolls/buns,2014,1,24,4
4759,2014-01-24,frozen vegetables,2014,1,24,4
1384,2014-01-24,domestic eggs,2014,1,24,4
1009,2014-01-24,canned fish,2014,1,24,4
